"",country,year,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov
115,Austria,2021,16.0,11.000000,19.000000,99.0,99.000000,93.00000
116,Austria,2021,18.0,10.000000,10.000000,99.0,99.000000,95.00000
117,Austria,2021,18.0,11.000000,14.000000,100.0,100.000000,96.00000
118,Austria,2021,16.0,11.000000,16.472082,100.0,100.000000,95.73276
119,Austria,2020,16.0,10.362145,10.000000,99.0,97.141438,92.00000
120,Austria,2020,18.000000,12.000000,10.000000,91.000000,89.000000,95.000000
121,Austria,2021,16.000000,10.238412,14.000000,100.000000,97.143053,96.000000
122,Austria,2020,16.000000,11.000000,16.000000,100.000000,100.000000,95.000000
123,Austria,2021,18.000000,10.000000,32.000000,100.000000,100.000000,95.000000
124,Austria,2020,14.000000,9.173705,11.000000,100.000000,97.146249,96.000000
125,Austria,2021,20.000000,10.000000,19.000000,100.000000,100.000000,96.000000
126,Austria,2021,11.000000,7.697706,17.000000,100.000000,97.145562,96.000000
127,Austria,2020,11.000000,7.714663,17.000000,100.000000,97.145001,95.000000
128,Austria,2020,11.000000,7.811259,18.000000,99.000000,97.143577,96.000000
129,Austria,2020,11.000000,7.633955,10.000000,100.000000,97.148657,95.000000
130,Austria,2021,11.000000,8.117329,18.000000,96.000000,97.139189,96.000000
131,Austria,2020,15.006979,9.910430,14.758154,98.475478,97.140602,94.867464
132,Austria,2020,11.000000,7.621678,10.273362,100.000000,97.149024,95.909894
133,Austria,2020,10.000000,7.136528,13.000000,100.000000,97.148465,96.000000
134,Austria,2021,10.000000,7.346002,12.000000,98.000000,97.145502,95.000000
135,Austria,2020,10.000000,8.000000,10.000000,99.000000,99.000000,93.000000
136,Austria,2021,12.000000,8.302584,13.000000,99.000000,97.144252,94.000000
137,Austria,2021,22.000000,15.000000,24.000000,99.000000,99.000000,95.000000
138,Austria,2021,11.000000,7.847222,10.190022,98.000000,97.145400,94.585484
139,Austria,2020,11.000000,7.838002,10.000000,98.000000,97.145731,95.000000
140,Austria,2020,12.0,8.216449,7.0,99.0,97.147945,95.0
141,Austria,2020,12.0,8.000000,10.0,99.0,99.000000,93.0
142,Austria,2020,12.0,8.143587,11.0,100.0,97.147880,96.0
143,Austria,2020,12.0,8.312370,5.0,98.0,97.146967,94.0
144,Austria,2021,12.0,8.091366,5.0,100.0,97.150453,95.0
145,Austria,2021,10.0,8.000000,11.0,100.0,100.000000,95.0
146,Austria,2021,26.0,16.001536,17.0,95.0,97.123781,92.0
147,Austria,2020,9.0,7.000000,5.0,94.0,94.000000,94.0
148,Austria,2021,9.0,7.000000,5.0,96.0,96.000000,94.0
149,Austria,2020,9.0,6.613624,2.0,99.0,97.153002,95.0
150,Austria,2020,6.0,5.085404,2.0,99.0,97.154887,94.0
151,Austria,2020,6.0,4.000000,2.0,91.0,91.000000,92.0
152,Austria,2021,7.0,6.649183,3.0,89.0,97.138362,93.0
153,Austria,2021,7.0,5.000000,2.0,98.0,98.000000,94.0
154,Austria,2021,8.0,5.991114,3.0,100.0,97.155318,96.0
155,Austria,2020,14.0,10.000000,23.0,99.0,99.000000,95.0
156,Austria,2020,14.0,9.417768,13.0,98.0,97.141719,95.0
157,Austria,2021,14.0,10.000000,7.0,98.0,98.000000,95.0
158,Austria,2021,14.0,9.569594,7.0,96.0,97.141367,94.0
159,Austria,2021,14.0,9.331353,7.0,99.0,97.143514,90.0
160,Austria,2020,14.0,9.327274,14.000000,99.0,97.142660,95.000000
161,Austria,2021,14.0,9.219149,12.000000,100.0,97.144607,94.000000
162,Austria,2021,14.0,9.000000,13.512009,100.0,100.000000,95.851704
163,Austria,2021,14.0,9.000000,8.000000,100.0,100.000000,96.000000
164,Austria,2020,14.0,9.494791,30.000000,99.0,97.134865,96.000000
165,Austria,2020,21.0,15.000000,23.000000,100.0,98.000000,96.000000
166,Austria,2020,14.0,9.196764,13.000000,100.0,97.145205,96.000000
167,Austria,2021,14.0,9.000000,22.000000,100.0,100.000000,95.000000
168,Austria,2021,14.0,10.000000,13.000000,100.0,100.000000,96.000000
169,Austria,2021,15.0,9.734793,14.811678,100.0,97.143375,95.877224
170,Austria,2020,14.0,9.292685,11.000000,99.0,97.144227,95.000000
171,Austria,2021,14.0,9.000000,21.000000,98.0,100.000000,95.000000
172,Austria,2020,14.0,9.150645,9.000000,100.0,97.147294,96.000000
173,Austria,2020,14.0,9.000000,13.512009,100.0,100.000000,95.851704
174,Austria,2020,14.0,9.000000,14.000000,98.0,99.000000,94.000000
175,Austria,2021,13.0,8.887495,22.000000,99.0,97.139858,96.000000
176,Austria,2021,13.0,8.766097,10.000000,99.0,97.145564,95.000000
177,Austria,2021,13.0,11.000000,14.000000,99.0,99.000000,95.000000
178,Austria,2021,13.0,10.000000,13.000000,99.0,99.000000,95.000000
179,Austria,2021,13.0,8.681705,13.000000,100.0,97.146020,96.000000
180,Austria,2020,13.000000,8.850488,7.0,98.000000,97.145107,94.0
181,Austria,2020,12.000000,9.000000,12.0,99.000000,99.000000,95.0
182,Austria,2020,13.000000,8.783728,13.0,99.000000,97.144557,96.0
183,Austria,2020,13.000000,10.000000,12.0,98.000000,98.000000,93.0
184,Austria,2020,13.000000,8.808531,24.0,100.000000,97.140276,96.0
185,Austria,2021,13.000000,9.000000,9.0,98.000000,98.000000,95.0
186,Austria,2021,13.000000,9.000000,13.0,96.000000,96.000000,94.0
187,Austria,2020,14.000000,8.000000,9.0,100.000000,100.000000,96.0
188,Austria,2020,14.000000,9.246567,7.0,99.000000,97.146315,95.0
189,Austria,2020,14.000000,10.000000,6.0,99.000000,98.000000,92.0
190,Austria,2021,13.000000,8.762413,20.0,100.000000,97.142365,96.0
191,Austria,2021,14.000000,8.000000,23.0,100.000000,100.000000,96.0
192,Austria,2021,14.000000,11.000000,13.0,99.000000,99.000000,94.0
193,Austria,2021,13.000000,8.686458,9.0,100.000000,97.146428,93.0
194,Austria,2020,13.000000,8.000000,21.0,100.000000,100.000000,96.0
195,Austria,2020,13.000000,8.762413,20.0,100.000000,97.142365,96.0
196,Austria,2021,13.776542,9.086228,7.0,99.277257,97.147463,96.0
197,Austria,2021,13.942050,9.179178,8.0,99.314764,97.146861,96.0
198,Austria,2021,14.769592,9.643927,13.0,99.502298,97.143850,96.0
199,Austria,2020,13.942050,9.179178,8.0,99.314764,97.146861,96.0
200,Austria,2021,16.000000,11.000000,16.0,99.000000,99.000000,95.0
201,Austria,2020,14.935101,9.736876,14.0,99.539804,97.143248,96.0
202,Austria,2020,14.438575,9.458027,11.0,99.427284,97.145054,96.0
203,Austria,2021,14.675038,9.826022,13.0,97.572523,97.139984,94.0
204,Austria,2021,14.107558,9.272127,9.0,99.352270,97.146259,96.0
205,Austria,2020,13.563756,9.084326,6.0,98.274863,97.146132,95.0
206,Austria,2021,15.266117,9.922776,16.0,99.614818,97.142043,96.0
207,Austria,2021,16.000000,11.000000,19.0,94.000000,93.000000,95.0
208,Austria,2020,14.722315,9.734974,13.0,98.537410,97.141917,95.0
209,Austria,2020,15.597134,10.108675,18.0,99.689832,97.140839,96.0
210,Austria,2020,15.218840,10.013823,16.0,98.649931,97.140110,95.0
211,Austria,2021,15.218840,10.013823,16.0,98.649931,97.140110,95.0
212,Austria,2021,16.259168,10.480475,22.0,99.839859,97.138430,96.0
213,Austria,2020,13.611033,8.993278,6.0,99.239750,97.148065,96.0
214,Austria,2021,13.611033,8.993278,6.0,99.239750,97.148065,96.0
215,Austria,2020,16.046382,10.478572,21.0,98.837465,97.137099,95.0
216,Austria,2021,14.887823,9.827924,14.0,98.574917,97.141314,95.0
217,Austria,2020,14.604084,9.550977,12.0,99.464791,97.144452,96.0
218,Austria,2020,14.107558,9.272127,9.0,99.352270,97.146259,96.0
219,Austria,2020,13.232739,8.898426,4.0,98.199849,97.147337,95.0
220,Austria,2021,13.067230,8.805476,3.0,98.162342,97.147939,95.0
221,Austria,2020,13.232739,8.898426,4.0,98.199849,97.147337,95.0
222,Austria,2021,13.280016,8.807379,4.0,99.164736,97.149270,96.0
223,Austria,2021,14.675038,9.826022,13.0,97.572523,97.139984,94.0
224,Austria,2021,14.987495,10.000000,11.0,98.483055,99.000000,95.0
225,Austria,2020,13.624914,9.000000,10.0,99.552660,99.000000,96.0
226,Austria,2021,14.769592,9.643927,13.0,99.502298,97.143850,96.0
227,Austria,2020,14.935101,9.736876,14.0,99.539804,97.143248,96.0
228,Austria,2020,16.755693,10.759324,25.0,99.952379,97.136623,96.0
229,Austria,2021,16.590185,10.666374,24.0,99.914873,97.137225,96.0
230,Austria,2020,15.431626,10.015726,17.0,99.652325,97.141441,96.0
231,Austria,2021,15.431626,10.015726,17.0,99.652325,97.141441,96.0
232,Austria,2020,16.000000,10.000000,18.0,99.000000,99.000000,95.0
233,Austria,2020,12.476150,8.708722,0.0,96.120047,97.145880,93.0
234,Austria,2021,14.225790,9.456125,10.0,98.424890,97.143723,95.0
235,Austria,2021,12.570705,8.526627,0.0,98.049822,97.149746,95.0
236,Austria,2020,14.131235,9.638220,10.0,96.495115,97.139857,93.0
237,Austria,2020,17.086710,10.945223,27.0,100.027393,97.135419,96.0
238,Austria,2021,12.996352,9.353664,4.0,93.375412,97.137671,90.0
239,Austria,2021,16.708416,10.850371,25.0,98.987492,97.134690,95.0
240,Austria,2020,13.067230,8.805476,3.000000,98.162342,97.147939,95.000000
241,Belgium,2020,18.431519,10.000000,13.000000,99.228072,99.000000,96.000000
242,Belgium,2020,16.228190,8.549254,12.000000,98.650389,98.602472,96.000000
243,Belgium,2020,21.000000,11.000000,27.000000,99.000000,99.000000,94.000000
244,Belgium,2020,21.000000,11.000000,26.000000,94.000000,95.000000,89.000000
245,Belgium,2020,17.710212,9.425779,14.000000,98.684716,98.669418,95.000000
246,Belgium,2020,19.000000,11.000000,14.000000,100.000000,100.000000,97.000000
247,Belgium,2020,21.000000,11.000000,36.000000,100.000000,100.000000,96.000000
248,Belgium,2020,21.000000,11.000000,19.000000,100.000000,100.000000,94.000000
249,Belgium,2020,21.000000,12.000000,17.555927,99.000000,99.000000,94.359025
250,Belgium,2020,12.000000,6.000000,11.000000,98.000000,98.000000,97.000000
251,Belgium,2020,19.003075,10.120048,17.000000,98.422221,98.502389,95.000000
252,Belgium,2020,19.000000,11.000000,11.000000,100.000000,100.000000,97.000000
253,Belgium,2020,19.000000,10.000000,15.000000,94.000000,94.000000,95.000000
254,Belgium,2020,23.000000,12.000000,17.000000,97.000000,97.000000,97.000000
255,Belgium,2020,15.177123,7.904152,11.000000,98.528563,98.479850,97.000000
256,Belgium,2020,17.090099,9.012100,14.000000,98.475392,98.491119,96.000000
257,Belgium,2020,13.000000,6.000000,5.000000,96.000000,96.000000,97.000000
258,Belgium,2020,19.000000,11.000000,15.000000,100.000000,100.000000,94.000000
259,Belgium,2020,20.000000,10.000000,13.000000,100.000000,95.000000,97.000000
260,Belgium,2020,16.039031,8.366998,13.000000,98.353566,98.368497,97.000000
261,Belgium,2020,20.000000,10.000000,16.000000,99.000000,99.000000,96.000000
262,Belgium,2020,12.000000,7.000000,10.000000,99.000000,99.000000,97.000000
263,Belgium,2020,19.570550,10.666815,14.000000,99.312687,99.204312,92.000000
264,Belgium,2020,20.000000,11.000000,16.000000,100.000000,100.000000,96.000000
265,Belgium,2020,20.000000,11.000000,17.000000,100.000000,100.000000,95.000000
266,Belgium,2020,17.952007,9.474946,16.000000,98.300395,98.379767,96.000000
267,Belgium,2020,17.415778,9.509700,9.000000,99.750179,99.482694,92.000000
268,Belgium,2020,20.000000,11.000000,16.719866,99.000000,99.000000,94.669026
269,Belgium,2020,22.000000,12.000000,21.000000,100.000000,100.000000,95.000000
270,Belgium,2020,22.000000,12.000000,18.620339,100.000000,100.000000,94.140474
271,Belgium,2020,20.810776,11.494173,14.000000,99.731335,99.560909,90.000000
272,Belgium,2020,17.899370,9.608034,13.000000,98.981538,98.903392,94.000000
273,Belgium,2020,15.000000,7.000000,17.000000,100.000000,100.000000,95.000000
274,Belgium,2020,22.000000,12.000000,13.000000,98.000000,98.000000,90.000000
275,Belgium,2020,22.481956,12.552953,15.000000,100.062485,99.861829,88.000000
276,Belgium,2020,12.000000,6.000000,7.000000,100.000000,100.000000,97.000000
277,Belgium,2020,22.000000,11.000000,23.000000,96.000000,96.000000,95.000000
278,Belgium,2020,17.521053,9.243523,15.000000,98.387894,98.435443,96.000000
279,Belgium,2020,15.797235,8.317831,11.000000,98.737887,98.658148,96.000000
280,Belgium,2020,25.0,14.000000,21.983856,99.0,99.000000,93.410943
281,Belgium,2020,8.0,4.000000,4.000000,100.0,100.000000,97.000000
282,Belgium,2020,17.0,8.000000,18.000000,99.0,99.000000,97.000000
283,Belgium,2020,23.0,13.000000,19.769891,99.0,99.000000,93.884984
284,Belgium,2020,18.0,7.000000,15.000000,99.0,99.000000,97.000000
285,Belgium,2020,23.0,13.000000,17.000000,100.0,100.000000,95.000000
286,Belgium,2020,18.0,10.000000,9.000000,99.0,99.000000,96.000000
287,Belgium,2020,23.0,12.000000,21.000000,100.0,100.000000,94.000000
288,Belgium,2020,11.0,5.000000,7.000000,100.0,100.000000,97.000000
289,Belgium,2020,9.0,4.000000,5.000000,100.0,100.000000,97.000000
290,Belgium,2020,16.0,8.000000,16.000000,98.0,98.000000,97.000000
291,Belgium,2020,17.0,8.000000,17.000000,99.0,99.000000,97.000000
292,Belgium,2020,9.0,5.000000,4.000000,100.0,100.000000,97.000000
293,Belgium,2020,16.0,10.000000,23.000000,79.0,85.000000,97.000000
294,Belgium,2020,10.0,5.000000,6.000000,100.0,100.000000,96.000000
295,Belgium,2020,23.0,13.000000,19.456400,100.0,100.000000,93.830473
296,Belgium,2020,17.0,9.000000,10.000000,98.0,98.000000,97.000000
297,Belgium,2020,18.0,10.000000,12.000000,98.0,98.000000,97.000000
298,Belgium,2020,10.0,5.000000,7.000000,98.0,98.000000,97.000000
299,Bosnia and Herzegovina,2021,30.0,19.889896,12.000000,92.0,92.951787,94.000000
300,Bosnia and Herzegovina,2020,30.626354,26.000000,15.000000,78.880582,72.000000,92.000000
301,Bosnia and Herzegovina,2021,34.578932,27.000000,19.000000,95.934831,95.000000,99.000000
302,Bosnia and Herzegovina,2020,69.000000,58.767285,28.131712,88.000000,90.525482,87.579137
303,Bosnia and Herzegovina,2021,35.333848,26.000000,14.714007,86.488258,87.000000,89.510324
304,Bosnia and Herzegovina,2020,29.000000,24.064419,20.000000,87.000000,85.088116,88.000000
305,Bosnia and Herzegovina,2020,51.000000,40.000000,22.000000,88.000000,94.000000,81.000000
306,Bosnia and Herzegovina,2021,41.294400,33.643466,19.467725,86.491590,85.553545,89.942422
307,Bosnia and Herzegovina,2020,49.026384,40.000000,20.000000,93.575476,92.000000,100.000000
308,Bosnia and Herzegovina,2021,55.000000,46.337073,23.256373,85.000000,85.087582,87.898710
309,Bosnia and Herzegovina,2021,46.243791,42.000000,25.000000,90.143740,84.000000,100.000000
310,Bosnia and Herzegovina,2021,32.000000,24.905312,20.000000,93.000000,93.940956,90.000000
311,Bosnia and Herzegovina,2020,55.686499,45.000000,19.000000,91.844024,91.000000,99.000000
312,Bosnia and Herzegovina,2021,42.000000,34.737980,18.925442,83.000000,81.006110,88.570506
313,Bosnia and Herzegovina,2021,50.763473,43.000000,25.000000,95.696129,95.000000,98.000000
314,Bosnia and Herzegovina,2021,17.000000,12.000000,10.000000,52.000000,52.000000,51.000000
315,Bosnia and Herzegovina,2021,40.720529,40.000000,26.000000,85.385725,75.000000,100.000000
316,Bosnia and Herzegovina,2021,35.000000,29.000000,25.000000,99.000000,99.000000,99.000000
317,Bosnia and Herzegovina,2020,52.925270,44.000000,23.000000,95.781723,95.000000,100.000000
318,Bosnia and Herzegovina,2020,19.000000,13.960917,12.146477,83.000000,78.144464,91.448100
319,Bosnia and Herzegovina,2020,75.000000,60.227730,19.000000,81.000000,84.086744,87.000000
320,Bosnia and Herzegovina,2020,35.000000,27.619975,19.608659,94.000000,93.687281,94.696982
321,Bosnia and Herzegovina,2021,41.000000,33.112311,21.127414,93.000000,93.201788,93.468970
322,Bosnia and Herzegovina,2021,48.000000,35.000000,24.000000,84.000000,97.000000,65.000000
323,Bosnia and Herzegovina,2021,34.000000,27.222248,17.566225,87.000000,84.938794,91.480749
324,Bosnia and Herzegovina,2020,52.000000,47.011348,33.000000,86.000000,88.406000,77.000000
325,Bosnia and Herzegovina,2021,52.000000,40.630070,18.000000,84.000000,86.673027,85.000000
326,Bosnia and Herzegovina,2020,43.000000,33.000000,15.000000,99.000000,99.000000,95.000000
327,Bosnia and Herzegovina,2021,22.104518,20.000000,7.426335,63.983573,50.000000,90.388860
328,Bosnia and Herzegovina,2021,24.000000,17.838462,13.000000,83.000000,79.604791,90.000000
329,Bosnia and Herzegovina,2020,42.000000,27.000000,12.000000,89.000000,94.000000,98.000000
330,Bosnia and Herzegovina,2020,58.000000,59.112242,39.000000,83.000000,75.101677,89.000000
331,Bosnia and Herzegovina,2021,33.000000,28.115892,14.000000,72.000000,64.948447,87.000000
332,Bosnia and Herzegovina,2020,27.000000,17.816835,14.000000,92.000000,93.992665,90.000000
333,Bosnia and Herzegovina,2020,43.000000,33.507852,17.000000,86.000000,86.434820,89.000000
334,Bulgaria,2022,37.000000,16.000000,23.000000,71.000000,71.000000,71.000000
335,Bulgaria,2020,34.000000,16.979506,18.000000,95.000000,87.222648,97.000000
336,Bulgaria,2020,13.000000,7.725192,11.303086,95.000000,83.106354,98.020475
337,Bulgaria,2021,35.000000,13.177149,20.593317,76.000000,75.595742,69.777132
338,Bulgaria,2021,21.000000,17.000000,23.000000,84.000000,100.000000,95.000000
339,Bulgaria,2022,25.000000,9.291240,17.000000,72.000000,70.274776,71.000000
340,Bulgaria,2021,25.000000,10.180483,3.000000,100.000000,81.024488,95.000000
341,Bulgaria,2020,34.000000,14.582704,19.991856,90.000000,85.325132,83.642352
342,Bulgaria,2021,35.000000,17.000000,33.000000,99.000000,98.000000,94.000000
343,Bulgaria,2022,22.000000,7.784029,15.000000,72.000000,68.974351,71.000000
344,Bulgaria,2020,26.000000,12.724836,16.000000,95.000000,86.172933,94.000000
345,Bulgaria,2021,25.000000,11.711133,7.000000,100.000000,83.613822,99.000000
346,Bulgaria,2021,28.000000,15.097503,18.000000,80.000000,76.089463,93.000000
347,Bulgaria,2021,26.000000,10.941707,14.000000,98.000000,87.291664,89.000000
348,Bulgaria,2020,35.000000,19.000000,20.000000,98.000000,99.000000,96.000000
349,Bulgaria,2022,25.668229,11.199557,16.617633,86.683626,80.656721,84.289871
350,Bulgaria,2020,26.000000,14.000000,19.000000,95.000000,92.000000,96.000000
351,Bulgaria,2022,26.000000,6.359021,13.000000,71.000000,67.225405,59.000000
352,Bulgaria,2020,28.000000,13.702234,17.392437,100.000000,90.816830,95.959724
353,Bulgaria,2022,22.823191,7.157345,12.000000,74.850776,69.098186,70.000000
354,Bulgaria,2022,25.807018,10.000000,17.000000,61.533295,57.000000,72.000000
355,Bulgaria,2021,30.000000,11.898021,18.486241,80.000000,77.075308,75.891333
356,Bulgaria,2022,25.668229,11.199557,16.617633,86.683626,80.656721,84.289871
357,Bulgaria,2020,30.000000,13.660091,18.295283,94.000000,87.080511,89.299917
358,Bulgaria,2021,30.000000,6.663006,11.000000,86.000000,77.114886,61.000000
359,Bulgaria,2021,24.000000,8.000000,22.000000,95.000000,71.000000,97.000000
360,Bulgaria,2021,9.000000,6.751151,17.000000,99.000000,90.142504,99.000000
361,Bulgaria,2020,36.000000,10.514120,19.000000,100.000000,92.868879,68.000000
362,Bulgaria,2022,10.000000,3.634953,10.398933,71.000000,65.127141,76.404236
363,Bulgaria,2020,32.000000,14.750709,19.075370,97.000000,89.776108,91.259915
364,Bulgaria,2022,25.668229,11.199557,16.617633,86.683626,80.656721,84.289871
365,Bulgaria,2021,32.000000,14.498984,19.102650,95.000000,88.346793,89.344403
366,Bulgaria,2022,17.495668,3.615808,4.000000,72.310025,61.863256,68.000000
367,Bulgaria,2021,32.000000,14.247260,19.129930,93.000000,86.917479,87.428891
368,Bulgaria,2022,31.000000,11.162379,23.000000,72.000000,74.499104,65.000000
369,Bulgaria,2020,9.000000,4.000000,8.000000,91.000000,79.000000,97.000000
370,Bulgaria,2020,24.000000,11.646861,15.818623,95.000000,86.140293,92.997486
371,Bulgaria,2020,29.000000,14.263037,17.000000,98.000000,88.992816,96.000000
372,Bulgaria,2020,27.000000,5.709018,16.000000,100.000000,91.156211,65.000000
373,Bulgaria,2022,29.000000,11.759352,17.000000,66.000000,65.551559,72.000000
374,Bulgaria,2021,22.000000,10.797376,16.000000,98.000000,88.564953,94.000000
375,Bulgaria,2022,29.000000,10.534608,18.184857,72.000000,71.082237,68.685920
376,Bulgaria,2022,30.000000,10.387675,18.649920,68.000000,68.499421,64.398260
377,Bulgaria,2022,30.000000,10.774431,9.000000,66.000000,60.059702,71.000000
378,Bulgaria,2022,29.000682,8.786552,21.000000,65.679610,68.670610,57.000000
379,Bulgaria,2021,31.000000,13.639020,18.746706,91.000000,85.212352,85.970014
380,Bulgaria,2022,11.000000,-0.541894,2.000000,68.000000,57.662546,61.000000
381,Bulgaria,2022,23.000000,8.579240,17.000000,71.000000,69.562374,71.000000
382,Bulgaria,2020,33.000000,14.477913,19.554073,92.000000,86.478634,86.014499
383,Bulgaria,2022,11.000000,3.709289,18.000000,70.000000,69.834320,70.000000
384,Bulgaria,2020,27.000000,10.999378,4.000000,99.000000,80.939696,94.000000
385,Bulgaria,2020,23.000000,17.000000,21.000000,99.000000,100.000000,95.000000
386,Bulgaria,2021,23.000000,11.000000,20.000000,98.000000,72.000000,100.000000
387,Bulgaria,2020,11.000000,4.854238,17.000000,88.000000,82.352143,83.000000
388,Bulgaria,2021,23.000000,8.647240,15.694557,74.000000,70.856676,73.341244
389,Bulgaria,2020,23.000000,11.731969,14.000000,97.000000,86.275934,97.000000
390,Bulgaria,2022,24.000000,8.500307,16.159620,70.000000,68.273860,69.053585
391,Bulgaria,2022,25.668229,11.199557,16.617633,86.683626,80.656721,84.289871
392,Bulgaria,2020,30.000000,15.267332,16.000000,93.000000,84.420974,97.000000
393,Bulgaria,2021,20.000000,9.969075,14.203889,93.000000,83.607728,92.908515
394,Bulgaria,2022,22.000000,8.039000,15.311333,72.000000,69.151549,71.882368
395,Bulgaria,2020,39.000000,17.498041,21.921614,99.000000,93.136111,89.978979
396,Bulgaria,2021,24.000000,10.765826,15.914102,88.000000,81.137691,86.293193
397,Bulgaria,2021,25.000000,13.164402,19.000000,98.000000,90.430510,97.000000
398,Bulgaria,2021,32.000000,14.876571,19.061730,98.000000,90.490765,92.217671
399,Bulgaria,2021,24.000000,12.362989,16.000000,100.000000,89.876316,98.000000
400,Bulgaria,2022,25.000000,9.865921,20.000000,54.000000,58.887216,64.000000
401,Bulgaria,2021,26.000000,18.000000,20.107435,99.000000,95.000000,110.078210
402,Bulgaria,2022,25.668229,11.199557,16.617633,86.683626,80.656721,84.289871
403,Bulgaria,2022,22.000000,7.306877,15.000000,72.000000,69.056553,69.000000
404,Bulgaria,2020,38.000000,15.000000,37.000000,89.000000,100.000000,70.000000
405,Bulgaria,2020,27.000000,13.690419,13.000000,97.000000,85.403372,99.000000
406,Bulgaria,2021,21.000000,7.808347,14.887190,73.000000,69.590394,73.296759
407,Bulgaria,2021,34.000000,17.000000,24.000000,99.000000,98.000000,99.000000
408,Bulgaria,2020,27.000000,14.717631,23.000000,94.000000,90.120926,96.000000
409,Bulgaria,2022,25.668229,11.199557,16.617633,86.683626,80.656721,84.289871
410,Bulgaria,2020,25.000000,10.996479,16.338245,87.000000,80.698847,84.878802
411,Bulgaria,2021,25.000000,11.715837,12.000000,100.000000,87.179299,96.000000
412,Bulgaria,2020,34.000000,15.463740,19.896377,97.000000,90.327733,90.346644
413,Bulgaria,2021,13.000000,8.228640,11.248526,99.000000,85.964983,101.851499
414,Bulgaria,2022,20.000000,5.434528,22.000000,57.000000,63.092598,54.000000
415,Bulgaria,2021,9.000000,5.000000,6.000000,91.000000,79.000000,96.000000
416,Bulgaria,2020,24.000000,10.639964,15.927742,87.000000,80.423034,85.335437
417,Bulgaria,2021,31.000000,14.968835,16.000000,100.000000,89.739048,97.000000
418,Bulgaria,2020,29.000000,19.000000,17.128696,99.000000,87.000000,115.084175
419,Bulgaria,2020,29.000000,12.117351,13.000000,97.000000,85.763421,89.000000
420,Bulgaria,2022,20.000000,7.200108,14.503966,71.000000,67.885267,71.837882
421,Canada,2020,9.000000,4.000000,6.000000,87.000000,86.000000,100.000000
422,Canada,2020,8.000000,3.000000,4.000000,98.000000,94.000000,95.000000
423,Canada,2020,10.000000,5.000000,2.000000,100.000000,100.000000,100.000000
424,Canada,2020,12.000000,6.000000,2.053452,100.000000,100.000000,97.382038
425,Canada,2020,12.000000,5.000000,4.000000,98.000000,98.000000,100.000000
426,Canada,2020,13.039939,6.000000,8.000000,95.468944,95.000000,95.000000
427,Canada,2020,8.565939,5.000000,2.000000,93.669347,92.000000,85.000000
428,Canada,2020,13.908724,4.000000,9.426533,97.208551,97.000000,96.043282
429,Canada,2020,16.161371,6.000000,13.000000,96.758598,97.000000,98.000000
430,Canada,2020,16.488132,9.000000,9.821358,99.177142,100.000000,98.076896
431,Canada,2020,13.072024,5.000000,13.894090,89.395516,88.000000,93.642583
432,Canada,2020,16.925419,6.000000,13.000000,98.377927,99.000000,100.000000
433,Canada,2020,14.484953,6.000000,8.000000,98.756499,99.000000,97.000000
434,Canada,2020,12.199110,4.000000,4.000000,99.135755,99.000000,99.000000
435,Canada,2020,15.999083,6.000000,11.000000,98.500018,99.000000,100.000000
436,Canada,2020,13.724056,5.000000,6.000000,99.755792,100.000000,99.000000
437,Canada,2020,10.536541,7.000000,6.000000,90.372127,89.000000,100.000000
438,Canada,2020,11.530900,5.000000,2.000000,99.165860,99.000000,99.000000
439,Canada,2020,12.586916,5.396907,6.000000,97.313658,96.969394,94.000000
440,Canada,2020,12.793113,4.000000,6.0,99.209252,99.000000,91.0
441,Canada,2020,12.277580,5.290334,6.0,96.885447,96.385648,92.0
442,Canada,2020,15.462436,8.000000,10.0,97.689669,98.000000,94.0
443,Canada,2020,20.847351,7.000000,21.0,97.822026,99.000000,99.0
444,Canada,2020,13.301217,6.000000,6.0,97.995580,98.000000,99.0
445,Canada,2020,15.330873,7.000000,9.0,98.530123,99.000000,100.0
446,Canada,2020,17.184556,6.547198,15.0,96.729728,97.113488,96.0
447,Canada,2020,15.617059,6.000000,11.0,97.690353,98.000000,99.0
448,Canada,2020,18.067129,8.000000,16.0,96.391490,97.000000,98.0
449,Canada,2020,12.740998,6.000000,8.0,94.610382,94.000000,96.0
450,Canada,2020,15.192765,5.000000,11.0,97.880133,98.000000,95.0
451,Canada,2020,17.304293,7.000000,15.0,96.568969,97.000000,97.0
452,Canada,2020,7.959179,4.000000,2.0,91.897519,90.000000,93.0
453,Canada,2020,16.174854,8.000000,11.0,97.481933,98.000000,100.0
454,Canada,2020,17.482487,7.000000,13.0,99.144503,100.000000,99.0
455,Canada,2020,16.000000,7.000000,11.0,98.000000,99.000000,86.0
456,Canada,2020,15.922263,6.208688,13.0,96.526437,96.627443,94.0
457,Canada,2020,15.792830,8.000000,11.0,96.672268,97.000000,99.0
458,Canada,2020,14.905853,5.000000,9.0,99.694898,100.000000,94.0
459,Canada,2020,14.875855,7.000000,8.0,99.620869,100.000000,92.0
460,Canada,2020,16.718439,7.0,13.000000,97.525173,98.0,97.000000
461,Canada,2020,15.289332,7.0,9.000000,98.554571,99.0,99.000000
462,Canada,2020,15.371688,6.0,9.000000,99.480670,100.0,99.000000
463,Canada,2020,14.691934,5.0,8.000000,99.609253,100.0,100.000000
464,Canada,2020,20.167597,6.0,20.000000,97.950609,99.0,100.000000
