"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/28/2022","AQS","280490020","3","5.6","ug/m3 LC","23","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"07/29/2022","AQS","280490020","3","6.1","ug/m3 LC","25","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"07/30/2022","AQS","280490020","3","6.8","ug/m3 LC","28","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"07/31/2022","AQS","280490020","3","10.6","ug/m3 LC","44","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/01/2022","AQS","280490020","3","5.8","ug/m3 LC","24","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/02/2022","AQS","280490020","3","6.5","ug/m3 LC","27","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/03/2022","AQS","280490020","3","6","ug/m3 LC","25","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/04/2022","AQS","280490020","3","7.2","ug/m3 LC","30","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/05/2022","AQS","280490020","3","5.5","ug/m3 LC","23","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/06/2022","AQS","280490020","3","5.7","ug/m3 LC","24","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/07/2022","AQS","280490020","3","6.6","ug/m3 LC","28","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/08/2022","AQS","280490020","3","6.3","ug/m3 LC","26","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/09/2022","AQS","280490020","3","7.4","ug/m3 LC","31","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/10/2022","AQS","280490020","3","5.9","ug/m3 LC","25","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/11/2022","AQS","280490020","3","6","ug/m3 LC","25","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/12/2022","AQS","280490020","3","6.3","ug/m3 LC","26","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/13/2022","AQS","280490020","3","8","ug/m3 LC","33","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/14/2022","AQS","280490020","3","6.8","ug/m3 LC","28","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/15/2022","AQS","280490020","3","15.5","ug/m3 LC","58","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/16/2022","AQS","280490020","3","12.5","ug/m3 LC","52","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/17/2022","AQS","280490020","3","10.6","ug/m3 LC","44","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/18/2022","AQS","280490020","3","8.7","ug/m3 LC","36","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/19/2022","AQS","280490020","3","6.2","ug/m3 LC","26","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/20/2022","AQS","280490020","3","6.4","ug/m3 LC","27","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/21/2022","AQS","280490020","3","6.2","ug/m3 LC","26","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/22/2022","AQS","280490020","3","4.9","ug/m3 LC","20","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/23/2022","AQS","280490020","3","3.4","ug/m3 LC","14","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/24/2022","AQS","280490020","3","2.7","ug/m3 LC","11","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/25/2022","AQS","280490020","3","4.3","ug/m3 LC","18","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/26/2022","AQS","280490020","3","5.5","ug/m3 LC","23","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/27/2022","AQS","280490020","3","6.3","ug/m3 LC","26","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/28/2022","AQS","280490020","3","5.2","ug/m3 LC","22","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/29/2022","AQS","280490020","3","6.3","ug/m3 LC","26","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/30/2022","AQS","280490020","3","5.5","ug/m3 LC","23","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"08/31/2022","AQS","280490020","3","6.6","ug/m3 LC","28","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/01/2022","AQS","280490020","3","9.9","ug/m3 LC","41","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/02/2022","AQS","280490020","3","12.2","ug/m3 LC","51","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/03/2022","AQS","280490020","3","12.2","ug/m3 LC","51","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/04/2022","AQS","280490020","3","9.6","ug/m3 LC","40","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/05/2022","AQS","280490020","3","11.5","ug/m3 LC","48","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/06/2022","AQS","280490020","3","11","ug/m3 LC","46","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/07/2022","AQS","280490020","3","9.4","ug/m3 LC","39","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/08/2022","AQS","280490020","3","9.9","ug/m3 LC","41","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/09/2022","AQS","280490020","3","8.9","ug/m3 LC","37","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/10/2022","AQS","280490020","3","6.3","ug/m3 LC","26","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/11/2022","AQS","280490020","3","7.3","ug/m3 LC","30","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/13/2022","AQS","280490020","3","11.4","ug/m3 LC","48","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/14/2022","AQS","280490020","3","16.2","ug/m3 LC","60","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/15/2022","AQS","280490020","3","15.2","ug/m3 LC","58","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/16/2022","AQS","280490020","3","16.6","ug/m3 LC","60","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/17/2022","AQS","280490020","3","17","ug/m3 LC","61","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/18/2022","AQS","280490020","3","11.3","ug/m3 LC","47","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/19/2022","AQS","280490020","3","11.8","ug/m3 LC","49","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/20/2022","AQS","280490020","3","24.1","ug/m3 LC","76","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/21/2022","AQS","280490020","3","17.9","ug/m3 LC","63","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/22/2022","AQS","280490020","3","16.8","ug/m3 LC","61","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/23/2022","AQS","280490020","3","7.5","ug/m3 LC","31","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/24/2022","AQS","280490020","3","12.5","ug/m3 LC","52","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/25/2022","AQS","280490020","3","14.6","ug/m3 LC","56","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/26/2022","AQS","280490020","3","9.7","ug/m3 LC","40","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/27/2022","AQS","280490020","3","7.5","ug/m3 LC","31","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/28/2022","AQS","280490020","3","5.5","ug/m3 LC","23","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/29/2022","AQS","280490020","3","5.2","ug/m3 LC","22","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"09/30/2022","AQS","280490020","3","6.2","ug/m3 LC","26","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/01/2022","AQS","280490020","3","8.5","ug/m3 LC","35","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/02/2022","AQS","280490020","3","6.5","ug/m3 LC","27","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/03/2022","AQS","280490020","3","7.8","ug/m3 LC","33","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/04/2022","AQS","280490020","3","11.1","ug/m3 LC","46","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/05/2022","AQS","280490020","3","15.3","ug/m3 LC","58","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/06/2022","AQS","280490020","3","20.3","ug/m3 LC","68","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/07/2022","AQS","280490020","3","21.3","ug/m3 LC","70","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/08/2022","AQS","280490020","3","11.6","ug/m3 LC","48","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/09/2022","AQS","280490020","3","10.4","ug/m3 LC","43","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/10/2022","AQS","280490020","3","17.7","ug/m3 LC","63","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/11/2022","AQS","280490020","3","20.3","ug/m3 LC","68","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/12/2022","AQS","280490020","3","12.7","ug/m3 LC","52","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/13/2022","AQS","280490020","3","9.2","ug/m3 LC","38","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/14/2022","AQS","280490020","3","13.7","ug/m3 LC","54","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/15/2022","AQS","280490020","3","13.3","ug/m3 LC","54","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/16/2022","AQS","280490020","3","13.8","ug/m3 LC","55","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/17/2022","AQS","280490020","3","9.5","ug/m3 LC","40","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/18/2022","AQS","280490020","3","5","ug/m3 LC","21","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/19/2022","AQS","280490020","3","9.1","ug/m3 LC","38","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/20/2022","AQS","280490020","3","10.5","ug/m3 LC","44","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/21/2022","AQS","280490020","3","10.7","ug/m3 LC","45","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/22/2022","AQS","280490020","3","11","ug/m3 LC","46","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/23/2022","AQS","280490020","3","8.5","ug/m3 LC","35","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/24/2022","AQS","280490020","3","9.2","ug/m3 LC","38","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/25/2022","AQS","280490020","3","4.7","ug/m3 LC","20","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/26/2022","AQS","280490020","3","5.6","ug/m3 LC","23","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/27/2022","AQS","280490020","3","8.2","ug/m3 LC","34","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/28/2022","AQS","280490020","3","14.3","ug/m3 LC","56","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/29/2022","AQS","280490020","3","10.8","ug/m3 LC","45","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/30/2022","AQS","280490020","3","14.6","ug/m3 LC","56","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"10/31/2022","AQS","280490020","3","14.6","ug/m3 LC","56","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/01/2022","AQS","280490020","3","22.5","ug/m3 LC","73","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/02/2022","AQS","280490020","3","23.1","ug/m3 LC","74","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/03/2022","AQS","280490020","3","20.1","ug/m3 LC","68","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/04/2022","AQS","280490020","3","16.3","ug/m3 LC","60","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/05/2022","AQS","280490020","3","5.7","ug/m3 LC","24","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/06/2022","AQS","280490020","3","6.8","ug/m3 LC","28","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/07/2022","AQS","280490020","3","10.1","ug/m3 LC","42","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/08/2022","AQS","280490020","3","10.9","ug/m3 LC","45","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/09/2022","AQS","280490020","3","10.1","ug/m3 LC","42","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/10/2022","AQS","280490020","3","10.5","ug/m3 LC","44","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/11/2022","AQS","280490020","3","10.2","ug/m3 LC","43","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/12/2022","AQS","280490020","3","6.1","ug/m3 LC","25","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/13/2022","AQS","280490020","3","9.7","ug/m3 LC","40","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/14/2022","AQS","280490020","3","9.5","ug/m3 LC","40","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/15/2022","AQS","280490020","3","7.8","ug/m3 LC","33","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/16/2022","AQS","280490020","3","10.2","ug/m3 LC","43","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/17/2022","AQS","280490020","3","9.3","ug/m3 LC","39","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/18/2022","AQS","280490020","3","12.2","ug/m3 LC","51","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/19/2022","AQS","280490020","3","9.6","ug/m3 LC","40","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/20/2022","AQS","280490020","3","8.3","ug/m3 LC","35","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/21/2022","AQS","280490020","3","9.4","ug/m3 LC","39","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/22/2022","AQS","280490020","3","15","ug/m3 LC","57","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/23/2022","AQS","280490020","3","17.9","ug/m3 LC","63","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/24/2022","AQS","280490020","3","12.3","ug/m3 LC","51","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/25/2022","AQS","280490020","3","8.7","ug/m3 LC","36","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/26/2022","AQS","280490020","3","8.6","ug/m3 LC","36","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/27/2022","AQS","280490020","3","4.3","ug/m3 LC","18","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/28/2022","AQS","280490020","3","7.8","ug/m3 LC","33","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/29/2022","AQS","280490020","3","7","ug/m3 LC","29","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"11/30/2022","AQS","280490020","3","5.4","ug/m3 LC","23","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"12/01/2022","AQS","280490020","3","4.8","ug/m3 LC","20","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"12/02/2022","AQS","280490020","3","7.2","ug/m3 LC","30","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"12/03/2022","AQS","280490020","3","9.5","ug/m3 LC","40","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"12/04/2022","AQS","280490020","3","10.1","ug/m3 LC","42","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"12/05/2022","AQS","280490020","3","15.8","ug/m3 LC","59","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"12/06/2022","AQS","280490020","3","8.3","ug/m3 LC","35","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"12/07/2022","AQS","280490020","3","12.3","ug/m3 LC","51","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
"12/08/2022","AQS","280490020","3","12.3","ug/m3 LC","51","Jackson NCORE","1","100.0000","88101","PM2.5 - Local Conditions","27140","Jackson, MS","28","Mississippi","049","Hinds","32.329111","-90.182722"
